"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-Feb-2025","EQ","71.97","71.97","71.01","71.98","71.41","71.47","71.35","73.70","51.25","1,78,13,697","1,27,10,62,779.24","57,595"
"11-Feb-2025","EQ","73.45","73.45","71.80","72.52","71.90","71.98","72.21","73.70","51.25","2,68,90,736","1,94,18,46,025.78","75,761"
"10-Feb-2025","EQ","73.70","73.70","71.00","71.54","72.46","72.52","72.25","73.70","51.25","3,15,47,440","2,27,91,65,620.55","75,156"
"07-Feb-2025","EQ","73.55","73.55","71.20","71.43","71.50","71.54","71.45","73.55","51.25","2,23,67,847","1,59,81,80,728.32","48,057"
"06-Feb-2025","EQ","71.72","71.93","70.91","71.57","71.93","71.43","71.35","72.20","51.25","3,00,59,729","2,14,48,60,141.33","55,223"
"05-Feb-2025","EQ","72.20","72.20","70.28","70.08","71.78","71.57","71.12","72.20","51.25","2,57,21,670","1,82,92,36,790.32","55,374"
"04-Feb-2025","EQ","71.75","71.75","69.70","69.64","70.05","70.08","69.93","71.75","51.25","1,51,63,139","1,06,03,67,509.14","51,227"
"03-Feb-2025","EQ","70.00","70.00","68.47","68.95","69.67","69.64","69.21","70.00","51.25","1,36,82,573","94,69,06,430.96","62,972"
"01-Feb-2025","EQ","70.00","70.00","68.40","69.08","68.95","68.95","69.09","70.00","51.25","1,57,55,452","1,08,85,32,407.06","47,466"
"31-Jan-2025","EQ","68.62","70.00","68.62","68.09","69.10","69.08","68.90","70.00","51.25","1,56,36,205","1,07,72,72,748.31","43,505"
"30-Jan-2025","EQ","68.22","68.22","67.72","67.86","68.06","68.09","68.00","68.60","51.25","1,15,32,203","78,42,40,930.86","29,522"
"29-Jan-2025","EQ","68.29","68.29","67.80","67.58","67.88","67.86","67.88","68.60","51.25","70,48,513","47,84,21,237.70","33,955"
"28-Jan-2025","EQ","67.69","67.69","67.37","67.69","67.58","67.58","67.51","68.60","51.25","1,46,34,599","98,79,23,597.00","39,048"
"27-Jan-2025","EQ","68.39","68.39","67.40","67.77","67.75","67.69","67.60","68.60","51.25","1,65,34,725","1,11,77,47,661.53","50,245"
"24-Jan-2025","EQ","67.62","68.12","67.62","67.43","67.79","67.77","67.88","68.60","51.25","1,48,74,711","1,00,97,60,759.12","36,062"
"23-Jan-2025","EQ","67.66","67.90","67.33","67.62","67.42","67.43","67.48","68.60","51.25","94,78,508","63,96,33,618.68","37,070"
"22-Jan-2025","EQ","67.25","67.69","67.06","66.95","67.66","67.62","67.51","68.60","51.25","1,15,77,541","78,15,43,245.90","39,224"
"21-Jan-2025","EQ","68.60","68.60","66.35","66.59","66.95","66.95","66.85","68.60","51.25","75,92,915","50,76,11,866.14","33,031"
"20-Jan-2025","EQ","66.60","67.29","66.47","66.66","66.67","66.59","66.58","68.00","51.25","79,18,979","52,72,32,349.66","45,903"
"17-Jan-2025","EQ","66.65","66.87","66.61","66.59","66.69","66.66","66.72","68.00","51.25","95,17,063","63,49,31,071.54","37,649"
"16-Jan-2025","EQ","66.32","66.80","66.30","66.26","66.59","66.59","66.47","68.00","51.25","1,21,07,894","80,47,61,863.08","37,351"
"15-Jan-2025","EQ","68.00","68.00","65.88","66.04","66.27","66.26","66.12","68.00","51.25","71,11,641","47,02,17,764.18","32,977"
"14-Jan-2025","EQ","66.28","66.28","65.70","66.25","65.93","66.04","65.94","67.94","51.25","1,59,11,570","1,04,92,68,558.37","42,666"
"13-Jan-2025","EQ","65.71","67.94","65.71","65.93","66.28","66.25","66.30","67.94","51.25","3,12,23,058","2,07,01,87,802.62","70,032"
"10-Jan-2025","EQ","65.89","66.09","64.98","65.40","65.83","65.93","65.72","67.58","51.25","1,27,72,160","83,93,31,938.66","43,337"
"09-Jan-2025","EQ","66.12","66.12","65.21","65.12","65.40","65.40","65.33","67.58","51.25","85,65,601","55,95,96,916.56","35,101"
"08-Jan-2025","EQ","66.70","66.70","64.80","64.77","65.11","65.12","65.07","67.58","51.25","70,78,909","46,06,16,657.87","35,346"
"07-Jan-2025","EQ","66.55","66.55","64.62","64.61","64.79","64.77","64.76","67.58","51.25","1,07,45,727","69,58,61,048.97","36,125"
"06-Jan-2025","EQ","65.07","65.63","64.34","65.07","64.64","64.61","64.57","67.58","51.25","91,20,655","58,88,91,832.26","60,681"
"03-Jan-2025","EQ","65.29","65.74","64.93","64.60","65.05","65.07","65.09","67.58","51.25","92,18,232","59,99,81,662.52","40,012"
"02-Jan-2025","EQ","66.30","66.30","64.35","64.35","64.58","64.60","64.57","67.58","51.25","76,60,276","49,46,59,457.13","41,141"
"01-Jan-2025","EQ","65.09","65.09","64.02","64.09","64.40","64.35","64.37","67.58","51.25","95,43,477","61,43,12,487.79","54,910"
