"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Feb-2025","EQ","106.90","106.90","106.88","106.87","106.89","106.88","106.89","109.50","98.35","90,31,678","96,53,69,180.61","12,215"
"05-Feb-2025","EQ","106.88","106.88","106.86","106.85","106.87","106.87","106.87","109.50","98.35","81,17,898","86,75,65,014.69","20,645"
"04-Feb-2025","EQ","106.86","106.86","106.84","106.83","106.86","106.85","106.86","109.50","98.35","76,58,410","81,83,46,477.79","19,397"
"03-Feb-2025","EQ","106.84","106.84","106.82","106.82","106.84","106.83","106.83","109.50","98.35","1,11,21,747","1,18,81,56,950.35","26,791"
"01-Feb-2025","EQ","106.83","106.83","106.81","106.81","106.83","106.82","106.83","109.50","98.35","41,53,070","44,36,54,732.52","7,729"
"31-Jan-2025","EQ","107.40","107.40","103.55","106.76","106.83","106.81","106.82","109.50","98.35","64,87,463","69,29,85,850.84","6,662"
"30-Jan-2025","EQ","107.37","107.37","106.75","106.73","106.76","106.76","106.76","109.50","98.35","87,32,702","93,23,29,158.52","16,963"
"29-Jan-2025","EQ","106.75","106.75","106.73","106.73","106.74","106.73","106.74","109.50","98.35","80,58,686","86,01,86,889.96","11,410"
"28-Jan-2025","EQ","106.74","106.74","106.72","106.71","106.73","106.73","106.73","109.50","98.35","1,24,60,362","1,32,99,25,443.28","21,985"
"27-Jan-2025","EQ","107.33","107.33","105.23","106.69","106.72","106.71","106.71","109.50","98.35","95,61,840","1,02,03,42,870.55","21,431"
"24-Jan-2025","EQ","106.69","106.70","106.61","106.63","106.70","106.69","106.69","109.50","98.35","53,70,543","57,30,09,758.93","3,807"
"23-Jan-2025","EQ","107.41","107.41","106.62","106.62","106.64","106.63","106.64","109.50","98.35","65,40,447","69,74,42,187.46","3,579"
"22-Jan-2025","EQ","106.63","106.63","106.61","106.59","106.63","106.62","106.62","109.50","98.35","55,33,535","59,00,10,838.13","3,887"
"21-Jan-2025","EQ","108.88","108.88","106.59","106.58","106.61","106.59","106.60","109.50","98.35","41,71,049","44,46,40,801.66","4,287"
"20-Jan-2025","EQ","106.57","106.59","106.57","106.56","106.59","106.58","106.58","109.50","98.35","63,27,832","67,44,43,009.03","18,563"
"17-Jan-2025","EQ","106.55","106.57","106.55","106.51","106.57","106.56","106.56","109.50","98.35","48,33,274","51,50,57,589.40","8,662"
"16-Jan-2025","EQ","103.30","107.28","103.30","106.49","106.52","106.51","106.52","109.50","98.35","55,45,786","59,07,09,975.57","9,537"
"15-Jan-2025","EQ","106.48","106.50","106.48","106.47","106.50","106.49","106.50","109.50","98.35","54,53,185","58,07,43,037.54","13,861"
"14-Jan-2025","EQ","106.48","106.48","106.46","106.44","106.48","106.47","106.47","109.50","98.35","1,12,68,224","1,19,97,16,162.57","20,682"
"13-Jan-2025","EQ","106.46","106.46","106.44","106.44","106.44","106.44","106.45","109.50","98.35","2,58,16,858","2,74,82,05,198.24","24,622"
"10-Jan-2025","EQ","106.45","106.45","106.43","106.37","106.45","106.44","106.44","109.50","98.35","51,78,564","55,12,23,362.45","12,623"
"09-Jan-2025","EQ","108.88","108.88","105.51","106.35","106.38","106.37","106.38","109.50","98.35","63,08,500","67,11,03,468.10","7,361"
"08-Jan-2025","EQ","106.37","106.37","106.35","106.34","106.37","106.35","106.36","109.50","98.35","52,22,371","55,54,47,913.58","9,236"
"07-Jan-2025","EQ","109.50","109.50","106.33","106.31","106.35","106.34","106.34","109.50","98.35","78,45,660","83,43,16,415.22","8,999"
"06-Jan-2025","EQ","105.22","106.33","105.22","106.31","106.32","106.31","106.31","109.40","98.35","72,42,649","76,99,98,930.65","14,356"
"03-Jan-2025","EQ","106.32","106.32","106.30","106.25","106.32","106.31","106.32","109.40","98.35","1,25,53,123","1,33,46,11,627.27","12,002"
"02-Jan-2025","EQ","109.40","109.40","106.24","106.23","106.26","106.25","106.25","109.40","98.35","91,71,932","97,45,58,962.31","13,519"
"01-Jan-2025","EQ","106.24","106.24","106.22","106.21","106.24","106.23","106.23","108.70","98.35","56,92,315","60,47,13,422.37","23,240"
